CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
679,0.40522876,0.60305344,0.10144928,0.0,0.66666667,1.0,4.658e-05,0.29411765,4.42857143
680,0.66666667,0.72413793,0.0,0.0,0.55555556,1.0,0.0,0.375,24.0
681,0.66666667,0.57692308,0.0,0.0,0.0,1.0,0.0,0.4,10.0
682,0.66666667,0.57692308,0.0,0.0,0.0,1.0,0.0,0.4,10.0
683,0.66666667,0.69230769,0.0,0.0,0.0,1.0,0.0,0.4,10.0
684,0.86666667,0.86666667,0.10344828,0.0,0.0,1.0,2.992e-05,0.6,4.33333333
685,0.66666667,0.62068966,0.0,0.0,0.44444444,1.0,0.0,0.375,24.0
686,0.66666667,0.62068966,0.0,0.0,0.44444444,1.0,0.0,0.375,24.0
687,0.83333333,0.75,0.16666667,0.0,0.0,1.0,2.992e-05,0.66666667,2.5
688,0.73333333,0.75,0.08333333,0.0,0.7,1.0,3.592e-05,0.55555556,5.5
689,0.45714286,0.36956522,0.12727273,0.0,0.6,1.0,5.588e-05,0.28571429,3.42857143
690,0.58181818,0.68333333,0.04477612,0.0,0.54545455,1.0,1.633e-05,0.3,10.66666667
691,0.5,0.375,0.54545455,0.2,0.0,0.6,0.00014362,0.25,0.41666667
692,0.66666667,0.71856287,0.0,0.0,0.4,1.0,0.0,0.44444444,30.0
693,0.40952381,0.77511962,0.02272727,0.0,0.6,1.0,7.98e-06,0.14285714,21.5
694,0.75555556,0.78139535,0.04225352,0.0,0.6,1.0,1.796e-05,0.44444444,11.33333333
695,0.9047619,0.88235294,0.0952381,0.0,0.42857143,1.0,3.42e-05,0.83333333,4.75
696,0.51111111,0.63333333,0.0,0.0,0.2,1.0,0.0,0.33333333,23.0
697,0.66666667,0.7029703,0.0,0.0,0.66666667,1.0,0.0,0.45454545,44.0
698,0.51111111,0.49450549,0.22033898,0.0,0.4,1.0,7.782e-05,0.33333333,1.76923077
699,0.66666667,0.68518519,0.0,0.0,0.4,1.0,0.0,0.44444444,30.0
700,0.6,0.65957447,0.0,0.0,0.5,1.0,0.0,0.33333333,27.0
701,0.66666667,0.66666667,0.0,0.0,0.14285714,1.0,0.0,0.5,14.0
702,0.69090909,0.71604938,0.01298701,0.0,0.72727273,1.0,5.44e-06,0.5,38.0
703,0.86111111,0.86170213,0.01587302,0.0,0.88888889,1.0,6.65e-06,0.625,31.0
704,0.68888889,0.72352941,0.06060606,0.0,0.6,1.0,2.394e-05,0.44444444,7.75
705,0.58333333,0.5862069,0.10638298,0.0,0.33333333,1.0,3.325e-05,0.25,4.2
706,0.80952381,0.81428571,0.08108108,0.0,0.42857143,1.0,2.565e-05,0.5,5.66666667
707,0.64285714,0.66666667,0.1,0.0,0.375,1.0,2.993e-05,0.42857143,4.5
708,0.57142857,0.63461538,0.0,0.0,0.125,1.0,0.0,0.42857143,16.0
709,0.3,0.35915493,0.37931034,0.3125,0.3125,0.9375,0.00016467,0.13333333,0.81818182
710,0.17301587,0.28595318,0.16793893,0.02777778,0.63888889,0.97222222,7.327e-05,0.08571429,2.47727273
711,0.55128205,0.53816794,0.03370787,0.0,0.61538462,1.0,1.382e-05,0.33333333,14.33333333
712,0.66666667,0.6,0.16666667,0.0,0.0,0.83333333,3.99e-05,0.4,2.5
713,0.51515152,0.62874251,0.02857143,0.0,0.41666667,1.0,9.98e-06,0.36363636,17.0
714,0.72222222,0.78358209,0.10344828,0.0,0.66666667,1.0,3.99e-05,0.375,4.33333333
715,0.41176471,0.56161137,0.08695652,0.0,0.61111111,1.0,3.992e-05,0.23529412,5.25
716,0.66666667,0.66666667,0.09090909,0.0,0.0,1.0,1.995e-05,0.4,5.0
717,0.57142857,0.58928571,0.23809524,0.125,0.125,1.0,7.481e-05,0.28571429,1.6
718,1.0,1.0,0.09090909,0.0,0.0,1.0,2.992e-05,1.0,5.0
719,0.22222222,0,0.42857143,0.2,0.0,0.0,8.979e-05,0.11111111,0.66666667
720,0.85714286,0.864,0.11111111,0.0,0.625,1.0,4.489e-05,0.57142857,4.0
721,0.83333333,0.75,0.09090909,0.0,0.0,1.0,1.496e-05,0.66666667,5.0
722,0.6,0.54545455,0.1,0.0,0.0,1.0,1.995e-05,0.4,4.5
723,0.67857143,0.60759494,0.0,0.0,0.375,1.0,0.0,0.42857143,19.0
724,0.75,0.76551724,0.08474576,0.0,0.55555556,1.0,3.325e-05,0.5,5.4
725,0.36363636,0.41538462,0.42028986,0.18181818,0.18181818,0.81818182,0.00015782,0.1,0.68965517
726,0.67857143,0.69230769,0.0,0.0,0.25,1.0,0.0,0.42857143,19.0
727,0.67272727,0.72413793,0.01333333,0.0,0.63636364,1.0,5.44e-06,0.4,37.0
728,0.75555556,0.78873239,0.04225352,0.0,0.7,1.0,1.796e-05,0.44444444,11.33333333
729,0.68181818,0.70588235,0.0,0.0,0.5,1.0,0.0,0.45454545,45.0
730,0.9047619,0.90697674,0.38709677,0.14285714,0.57142857,1.0,0.00020519,0.66666667,0.79166667
731,0.44444444,0.56603774,0.15789474,0.11111111,0.22222222,1.0,3.99e-05,0.25,2.66666667
732,0.77777778,0.81818182,0.11111111,0.0,0.66666667,1.0,4.655e-05,0.5,4.0
733,0.40909091,0.42424242,0.06896552,0.0,0.08333333,1.0,1.996e-05,0.36363636,6.75
734,0.50909091,0.73770492,0.05084746,0.0,0.27272727,1.0,1.633e-05,0.4,9.33333333
735,0.93333333,0.92307692,0.03448276,0.0,0.0,1.0,9.97e-06,0.8,14.0
736,0.93333333,0.92307692,0.03448276,0.0,0.0,1.0,9.97e-06,0.8,14.0
737,0.71428571,0.70588235,0.18367347,0.0,0.25,1.0,6.733e-05,0.42857143,2.22222222
738,0.65454545,0.63888889,0.11111111,0.0,0.63636364,1.0,4.898e-05,0.4,4.0
739,0.6,0.47368421,0.18181818,0.0,0.0,1.0,3.99e-05,0.4,2.25
740,0.75,0.72857143,0.05263158,0.0,0.55555556,1.0,1.995e-05,0.625,9.0
741,0.55555556,0.63157895,0.04761905,0.0,0.11111111,1.0,1.33e-05,0.375,10.0
742,0.62121212,0.66666667,0.0,0.0,0.58333333,1.0,0.0,0.36363636,41.0
743,0.48484848,0.58064516,0.22891566,0.08333333,0.41666667,1.0,9.479e-05,0.27272727,1.68421053
744,0.62820513,0.65406977,0.02,0.0,0.76923077,1.0,9.21e-06,0.41666667,24.5
745,0.62820513,0.70786517,0.0,0.0,0.76923077,1.0,0.0,0.33333333,49.0
746,0.59090909,0.4,0.025,0.0,0.66666667,1.0,9.98e-06,0.45454545,19.5
747,0.67857143,0.74025974,0.07317073,0.0,0.25,1.0,2.244e-05,0.42857143,6.33333333
748,0.72222222,0.77205882,0.01886792,0.0,0.66666667,1.0,6.65e-06,0.375,26.0
749,0.47619048,0.45,0.2,0.0,0.0,1.0,4.275e-05,0.33333333,2.0
750,0.77777778,0.78431373,0.08196721,0.0,0.77777778,1.0,3.325e-05,0.5,5.6
751,0.80952381,0.82608696,0.10526316,0.0,0.28571429,1.0,3.42e-05,0.5,4.25
752,0.52747253,0.54545455,0.03030303,0.0,0.71428571,1.0,1.283e-05,0.30769231,16.0
753,0.58333333,0.56470588,0.08695652,0.0,0.22222222,1.0,2.66e-05,0.375,5.25
754,0.68888889,0.70108696,0.0,0.0,0.4,1.0,0.0,0.44444444,31.0
755,0.57142857,0.61764706,0.0,0.0,0.0,1.0,0.0,0.33333333,12.0
756,0.66666667,0.64968153,0.03225806,0.0,0.6,1.0,1.197e-05,0.44444444,15.0
757,0.62820513,0.70391061,0.0,0.0,0.61538462,1.0,0.0,0.41666667,49.0
758,0.7,0.6,0.0,0.0,0.0,1.0,0.0,0.5,7.0
759,1.0,1.0,0.14285714,0.0,0.0,1.0,2.992e-05,1.0,3.0
760,0.8,0.78947368,0.2,0.2,0.0,1.0,4.787e-05,0.5,2.0
761,0.60714286,0.68852459,0.27659574,0.125,0.125,1.0,9.726e-05,0.28571429,1.30769231
762,0.61818182,0.69587629,0.0,0.0,0.45454545,1.0,0.0,0.4,34.0
763,0.63888889,0.69230769,0.0212766,0.0,0.33333333,1.0,6.65e-06,0.375,23.0
764,0.46428571,0.36363636,0.07142857,0.0,0.0,1.0,1.496e-05,0.28571429,6.5
765,0.64285714,0.69565217,0.25,0.0,0.25,1.0,8.978e-05,0.42857143,1.5
766,0.61818182,0.57446809,0.0,0.0,0.63636364,1.0,0.0,0.4,34.0
767,0.40935673,0.49707602,0.07284768,0.0,0.63157895,1.0,3.467e-05,0.16666667,6.36363636
768,0.52727273,0.57692308,0.06451613,0.0,0.36363636,1.0,2.177e-05,0.4,7.25
769,0.68888889,0.73295455,0.0,0.0,0.6,1.0,0.0,0.44444444,31.0
770,0.57142857,0.58064516,0.0,0.0,0.0,1.0,0.0,0.5,12.0
771,0.71428571,0.70588235,0.04761905,0.0,0.375,1.0,1.496e-05,0.57142857,10.0
772,0.54545455,0.58741259,0.0,0.0,0.45454545,1.0,0.0,0.3,30.0
773,0.69090909,0.71489362,0.03797468,0.0,0.90909091,1.0,1.633e-05,0.5,12.66666667
774,0.42857143,0.19251337,0.17894737,0.07142857,0.5,0.85714286,7.27e-05,0.23076923,2.29411765
775,0.73333333,0.6,0.04347826,0.0,0.0,1.0,9.97e-06,0.6,11.0
776,0.69444444,0.72,0.0,0.0,0.55555556,1.0,0.0,0.375,25.0
777,0.85714286,0.85714286,0.26530612,0.14285714,0.42857143,1.0,0.00011115,0.66666667,1.38461538
778,0.6969697,0.73065903,0.0,0.0,0.58333333,1.0,0.0,0.45454545,46.0
779,0.56363636,0.46296296,0.0,0.0,0.36363636,1.0,0.0,0.3,31.0
780,0.43636364,0.57142857,0.38461538,0.09090909,0.27272727,1.0,0.00016326,0.2,0.8
781,0.71428571,0.76744186,0.25925926,0.125,0.375,1.0,0.00010474,0.28571429,1.42857143
782,0.69444444,0.68852459,0.0,0.0,0.33333333,1.0,0.0,0.5,25.0
783,0.38596491,0.62264151,0.15384615,0.05263158,0.68421053,1.0,7.565e-05,0.27777778,2.75
784,0.7,0.64285714,0.0,0.0,0.0,1.0,0.0,0.5,7.0
785,0.7,0.64285714,0.0,0.0,0.0,1.0,0.0,0.5,7.0
786,0.7,0.64285714,0.0,0.0,0.0,1.0,0.0,0.5,7.0
787,0.7,0.64285714,0.0,0.0,0.0,1.0,0.0,0.5,7.0
788,0.7,0.64285714,0.0,0.0,0.0,1.0,0.0,0.5,7.0
789,0.7,0.64285714,0.0,0.0,0.0,1.0,0.0,0.5,7.0
790,0.7,0.64285714,0.0,0.0,0.0,1.0,0.0,0.5,7.0
791,0.7,0.64285714,0.0,0.0,0.0,1.0,0.0,0.5,7.0
792,0.8,0.84615385,0.11111111,0.0,0.0,1.0,2.992e-05,0.4,4.0
793,0.63888889,0.61165049,0.04166667,0.0,0.44444444,1.0,1.33e-05,0.375,11.5
794,0.62222222,0.6971831,0.0,0.0,0.5,1.0,0.0,0.33333333,28.0
795,0.62222222,0.64285714,0.03448276,0.0,0.3,1.0,1.197e-05,0.33333333,14.0
796,0.37362637,0.52816901,0.08108108,0.0,0.28571429,1.0,2.566e-05,0.23076923,5.66666667
797,0.9047619,0.90697674,0.07317073,0.0,0.57142857,1.0,2.565e-05,0.66666667,6.33333333
798,0.56363636,0.61490683,0.0,0.0,0.45454545,1.0,0.0,0.3,31.0
799,0.73333333,0.72727273,0.21428571,0.0,0.0,1.0,5.984e-05,0.4,1.83333333
800,0.46969697,0.50735294,0.32608696,0.08333333,0.33333333,1.0,0.00014966,0.36363636,1.03333333
801,0.62222222,0.6875,0.0,0.0,0.4,1.0,0.0,0.33333333,28.0
802,0.78571429,0.78640777,0.18518519,0.0,0.375,1.0,7.481e-05,0.57142857,2.2
803,0.44852941,0.4836272,0.03174603,0.0,0.76470588,1.0,1.409e-05,0.3125,15.25
804,0.61111111,0.56666667,0.0,0.0,0.22222222,1.0,0.0,0.5,22.0
805,1.0,1.0,0.04761905,0.0,0.0,1.0,1.197e-05,1.0,10.0
806,1.0,1.0,0.04761905,0.0,0.0,1.0,1.197e-05,1.0,10.0
807,1.0,1.0,0.04761905,0.0,0.0,1.0,1.197e-05,1.0,10.0
808,1.0,1.0,0.04761905,0.0,0.0,1.0,1.197e-05,1.0,10.0
809,0.4952381,0.57407407,0.0,0.0,0.8,1.0,0.0,0.35714286,52.0
810,0.61111111,0.63157895,0.0,0.0,0.33333333,1.0,0.0,0.375,22.0
811,0.34558824,0.05357143,0.16814159,0.05882353,0.58823529,0.35294118,6.693e-05,0.1875,2.47368421
812,1.0,1.0,0.11764706,0.0,0.0,1.0,3.99e-05,1.0,3.75
813,0.61111111,0.64044944,0.0,0.0,0.11111111,1.0,0.0,0.5,22.0
814,0.62222222,0.66906475,0.0,0.0,0.5,1.0,0.0,0.44444444,28.0
815,0.67857143,0.52702703,0.20833333,0.0,0.125,0.875,7.481e-05,0.42857143,1.9
816,0.57575758,0.61363636,0.0,0.0,0.58333333,1.0,0.0,0.36363636,38.0
817,0.85714286,0.82894737,0.05263158,0.0,0.28571429,1.0,1.71e-05,0.66666667,9.0
818,0.69444444,0.66393443,0.03846154,0.0,0.44444444,1.0,1.33e-05,0.375,12.5
819,0.71428571,0.70588235,0.04761905,0.0,0.25,1.0,1.496e-05,0.42857143,10.0
820,0.86666667,0.86666667,0.07142857,0.0,0.0,1.0,1.995e-05,0.6,6.5
821,0.68888889,0.76271186,0.07462687,0.1,0.8,1.0,2.993e-05,0.22222222,6.2
822,0.63636364,0.65024631,0.0,0.0,0.63636364,1.0,0.0,0.4,35.0
823,0.86666667,0.81818182,0.07142857,0.0,0.0,1.0,1.995e-05,0.8,6.5
824,0.57142857,0.63202247,0.09565217,0.07142857,0.85714286,1.0,4.704e-05,0.30769231,4.72727273
825,0.70909091,0.73828125,0.0,0.0,0.63636364,1.0,0.0,0.5,39.0
826,0.60714286,0.62068966,0.0,0.0,0.125,1.0,0.0,0.42857143,17.0
827,0.60714286,0.63934426,0.0,0.0,0.25,1.0,0.0,0.42857143,17.0
828,0.70909091,0.73228346,0.0,0.0,0.72727273,1.0,0.0,0.5,39.0
829,0.55128205,0.50769231,0.26495726,0.15384615,0.61538462,1.0,0.00014277,0.33333333,1.38709677
830,0.67272727,0.66964286,0.02631579,0.0,0.63636364,1.0,1.088e-05,0.5,18.5
831,0.71111111,0.75,0.09859155,0.0,0.5,1.0,4.19e-05,0.55555556,4.57142857
832,0.71111111,0.73404255,0.0,0.0,0.5,1.0,0.0,0.44444444,32.0
833,0.71428571,0.75,0.0,0.0,0.5,1.0,0.0,0.42857143,20.0
834,0.71111111,0.74594595,0.0,0.0,0.7,1.0,0.0,0.44444444,32.0
835,0.72222222,0.78358209,0.07142857,0.0,0.66666667,1.0,2.66e-05,0.375,6.5
836,0.52727273,0.51492537,0.04918033,0.0,0.54545455,1.0,1.633e-05,0.3,9.66666667
837,0.71428571,0.75,0.0,0.0,0.375,1.0,0.0,0.42857143,20.0
838,0.71111111,0.73369565,0.0,0.0,0.6,1.0,0.0,0.55555556,32.0
839,0.46428571,0.46875,0.13333333,0.0,0.0,1.0,2.993e-05,0.28571429,3.25
840,0.82142857,0.82300885,0.0212766,0.0,0.625,1.0,7.48e-06,0.57142857,23.0
841,0.48888889,0.1097561,0.51111111,0.2,0.3,0.5,0.00027535,0.33333333,0.47826087
842,0.71428571,0.69767442,0.0,0.0,0.375,1.0,0.0,0.42857143,20.0
843,0.71428571,0.67058824,0.0,0.0,0.25,1.0,0.0,0.42857143,20.0
844,0.86666667,0.86666667,0.07142857,0.0,0.0,1.0,1.995e-05,0.6,6.5
845,0.71428571,0.69767442,0.0,0.0,0.25,1.0,0.0,0.57142857,20.0
846,0.5,0.5,0.20481928,0.16666667,0.5,1.0,8.481e-05,0.36363636,1.94117647
847,0.46428571,0.42857143,0.44680851,0.125,0.125,1.0,0.00015711,0.28571429,0.61904762
848,0.77777778,0.75496689,0.05084746,0.0,0.66666667,1.0,1.995e-05,0.625,9.33333333
849,0.53846154,0.40566038,0.08411215,0.0,0.64285714,1.0,3.849e-05,0.38461538,5.44444444
850,1.0,1.0,0.07692308,0.0,0.0,1.0,1.496e-05,1.0,6.0
851,0.66666667,0.66666667,0.12727273,0.0,0.44444444,1.0,4.655e-05,0.5,3.42857143
852,0.52727273,0.67883212,0.18309859,0.18181818,0.27272727,1.0,7.075e-05,0.3,2.23076923
853,0.17741935,0.28481013,0.0974359,0.0,0.375,1.0,3.559e-05,0.09677419,4.63157895
854,1.0,1.0,0.03225806,0.0,0.0,1.0,9.97e-06,1.0,15.0
855,1.0,1.0,0.03225806,0.0,0.0,1.0,9.97e-06,1.0,15.0
856,1.0,1.0,0.03225806,0.0,0.0,1.0,9.97e-06,1.0,15.0
857,1.0,1.0,0.03225806,0.0,0.0,1.0,9.97e-06,1.0,15.0
858,0.64285714,0.48529412,0.30769231,0.125,0.25,1.0,0.0001197,0.42857143,1.125
859,0.72222222,0.7443609,0.0,0.0,0.55555556,1.0,0.0,0.375,26.0
860,0.76190476,0.78688525,0.03030303,0.0,0.28571429,1.0,8.55e-06,0.5,16.0
861,0.55128205,0.52173913,0.23214286,0.07692308,0.46153846,0.92307692,0.00011974,0.33333333,1.65384615
862,0.26797386,0.34285714,0.2038835,0.05555556,0.11111111,0.83333333,6.987e-05,0.17647059,1.95238095
863,0.73333333,0.72413793,0.49618321,0.2,0.5,1.0,0.00038908,0.44444444,0.50769231
864,0.64444444,0.69677419,0.0,0.0,0.6,1.0,0.0,0.33333333,29.0
865,0.72222222,0.71538462,0.0,0.0,0.55555556,1.0,0.0,0.5,26.0
866,0.72727273,0.76363636,0.0,0.0,0.54545455,1.0,0.0,0.5,40.0
867,0.48717949,0.61809045,0.0,0.0,0.61538462,1.0,0.0,0.25,38.0
868,0.73333333,0.72727273,0.0,0.0,0.0,1.0,0.0,0.4,11.0
869,0.73333333,0.72727273,0.0,0.0,0.0,1.0,0.0,0.4,11.0
870,0.73333333,0.72727273,0.0,0.0,0.0,1.0,0.0,0.4,11.0
871,0.73333333,0.72727273,0.0,0.0,0.0,1.0,0.0,0.4,11.0
872,0.72727273,0.76923077,0.0,0.0,0.72727273,1.0,0.0,0.5,40.0
873,0.46153846,0.62983425,0.20879121,0.07692308,0.53846154,1.0,8.75e-05,0.25,1.89473684
874,0.44444444,0.22727273,0.23076923,0.0,0.1,0.6,7.183e-05,0.22222222,1.66666667
875,0.62222222,0.61702128,0.09677419,0.0,0.6,1.0,3.592e-05,0.33333333,4.66666667
876,0.65151515,0.62033898,0.10416667,0.0,0.5,1.0,4.989e-05,0.45454545,4.3
877,0.93333333,0.92307692,0.125,0.0,0.0,1.0,3.99e-05,0.8,3.5
878,0.57575758,0.59447005,0.23232323,0.0,0.5,1.0,0.00011474,0.45454545,1.65217391
879,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.4,11.0
880,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.4,11.0
881,0.77777778,0.77483444,0.01754386,0.0,0.77777778,1.0,6.65e-06,0.625,28.0
882,0.46666667,0.58806818,0.29559748,0.1875,0.875,1.0,0.0001759,0.33333333,1.19148936
883,0.55555556,0.57534247,0.39393939,0.33333333,0.22222222,1.0,0.00017291,0.375,0.76923077
884,0.57142857,0.51923077,0.54285714,0.25,0.0,1.0,0.00028429,0.28571429,0.42105263
885,0.85714286,0.864,0.14285714,0.0,0.625,1.0,5.985e-05,0.57142857,3.0
886,0.6,0.65413534,0.18181818,0.1,0.6,1.0,7.183e-05,0.22222222,2.25
887,0.65454545,0.71162791,0.0,0.0,0.72727273,1.0,0.0,0.4,36.0
888,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.6,11.0
889,0.61904762,0.47368421,0.10344828,0.0,0.0,0.85714286,2.565e-05,0.33333333,4.33333333
890,0.67272727,0.72,0.11904762,0.0,0.81818182,1.0,5.442e-05,0.5,3.7
891,1.0,1.0,0.25,0.0,0.0,1.0,3.989e-05,1.0,1.5
892,0.73333333,0.67741935,0.0,0.0,0.0,1.0,0.0,0.6,11.0
893,0.61904762,0.69230769,0.0,0.0,0.0,1.0,0.0,0.33333333,13.0
894,0.72222222,0.75572519,0.10344828,0.0,0.66666667,1.0,3.99e-05,0.375,4.33333333
895,0.36666667,0.41333333,0.37142857,0.1875,0.375,1.0,0.00019461,0.2,0.84615385
896,0.57142857,0.61764706,0.04,0.0,0.0,1.0,8.55e-06,0.33333333,12.0
897,0.36190476,0.45348837,0.37704918,0.26666667,0.33333333,0.93333333,0.00018362,0.21428571,0.82608696
898,1.0,1.0,0.25,0.0,0.0,1.0,3.989e-05,1.0,1.5
899,0.76190476,0.67241379,0.05882353,0.0,0.0,1.0,1.71e-05,0.66666667,8.0
900,0.71428571,0.75862069,0.09090909,0.0,0.25,1.0,2.993e-05,0.42857143,5.0
901,0.6,0.31578947,0.2173913,0.16666667,0.0,0.66666667,4.987e-05,0.4,1.8
902,0.33333333,0.47045455,0.13043478,0.04761905,0.57142857,1.0,5.99e-05,0.2,3.33333333
903,1.0,1.0,0.04761905,0.0,0.0,1.0,1.197e-05,1.0,10.0
904,0.34558824,0.36,0.1826087,0.11764706,0.41176471,1.0,7.397e-05,0.1875,2.23809524
905,0.61904762,0.55263158,0.0,0.0,0.0,1.0,0.0,0.33333333,13.0
906,0.57777778,0.68852459,0.24637681,0.1,0.5,1.0,0.00010176,0.33333333,1.52941176
907,0.60714286,0.59016393,0.02857143,0.0,0.25,1.0,7.48e-06,0.42857143,17.0
908,0.78571429,0.80769231,0.02222222,0.0,0.625,1.0,7.48e-06,0.42857143,22.0
909,0.83333333,0.75,0.47368421,0.25,0.0,1.0,0.00013463,0.66666667,0.55555556
910,0.85714286,0.85365854,0.04,0.0,0.625,1.0,1.496e-05,0.71428571,12.0
911,0.57575758,0.63888889,0.0617284,0.0,0.66666667,1.0,2.494e-05,0.36363636,7.6
912,0.75,0.8125,0.06666667,0.0,0.375,1.0,2.244e-05,0.42857143,7.0
913,0.74545455,0.78671329,0.0,0.0,0.72727273,1.0,0.0,0.5,41.0
914,0.43636364,0.47191011,0.39240506,0.36363636,0.09090909,1.0,0.0001687,0.3,0.77419355
915,0.93333333,0.92307692,0.09677419,0.0,0.0,1.0,2.992e-05,0.8,4.66666667
916,0.47222222,0.49180328,0.32,0.11111111,0.11111111,1.0,0.00010641,0.25,1.0625
917,0.46153846,0.56326531,0.14285714,0.0,0.42857143,1.0,5.987e-05,0.23076923,3.0
918,0.75,0.77319588,0.0,0.0,0.5,1.0,0.0,0.42857143,21.0
919,0.75,0.77319588,0.0,0.0,0.5,1.0,0.0,0.42857143,21.0
920,0.64285714,0.58208955,0.0,0.0,0.25,1.0,0.0,0.42857143,18.0
921,1.0,1.0,0.07692308,0.0,0.0,1.0,1.496e-05,1.0,6.0
922,1.0,1.0,0.07692308,0.0,0.0,1.0,1.496e-05,1.0,6.0
923,0.75,0.78125,0.0,0.0,0.375,1.0,0.0,0.42857143,21.0
924,0.64285714,0.66666667,0.0,0.0,0.5,1.0,0.0,0.42857143,18.0
925,0.75,0.78082192,0.0,0.0,0.66666667,1.0,0.0,0.5,27.0
926,0.75,0.7755102,0.0,0.0,0.44444444,1.0,0.0,0.5,27.0
927,0.66666667,0.63829787,0.125,0.0,0.14285714,1.0,3.42e-05,0.33333333,3.5
928,0.78571429,0.82857143,0.04347826,0.0,0.375,1.0,1.496e-05,0.57142857,11.0
929,0.75,0.76595745,0.0,0.0,0.375,1.0,0.0,0.42857143,21.0
930,0.80555556,0.81818182,0.04918033,0.0,0.66666667,1.0,1.995e-05,0.625,9.66666667
931,0.8,0.78947368,0.23809524,0.2,0.0,1.0,5.984e-05,0.5,1.6
932,0.75,0.72631579,0.0,0.0,0.375,1.0,0.0,0.57142857,21.0
933,0.75,0.75789474,0.0,0.0,0.375,1.0,0.0,0.57142857,21.0
934,0.57142857,0.6,0.30434783,0.125,0.25,1.0,0.00010474,0.28571429,1.14285714
935,0.75,0.73404255,0.0,0.0,0.5,1.0,0.0,0.57142857,21.0
936,0.75,0.74193548,0.17647059,0.0,0.5,1.0,6.733e-05,0.42857143,2.33333333
937,0.75,0.73943662,0.0,0.0,0.55555556,1.0,0.0,0.5,27.0
938,0.75,0.74193548,0.0,0.0,0.375,1.0,0.0,0.57142857,21.0
939,0.35087719,0.32947977,0.22077922,0.05263158,0.57894737,1.0,0.00010717,0.22222222,1.76470588
940,0.31521739,0.43134715,0.09375,0.0,0.375,1.0,4.493e-05,0.17391304,4.83333333
941,0.7,0.6,0.125,0.0,0.0,1.0,2.394e-05,0.5,3.5
942,0.93333333,0.92307692,0.06666667,0.0,0.0,1.0,1.995e-05,0.8,7.0
943,0.66666667,0.71779141,0.23076923,0.1,0.7,1.0,0.00010775,0.33333333,1.66666667
944,0.95238095,0.94736842,0.04761905,0.0,0.71428571,1.0,1.71e-05,0.83333333,10.0
945,0.41666667,0.23684211,0.14285714,0.0,0.0,0.77777778,3.325e-05,0.25,3.0
946,0.60714286,0.51724138,0.27659574,0.0,0.0,1.0,9.726e-05,0.42857143,1.30769231
947,1.0,1.0,0.14285714,0.0,0.0,1.0,2.992e-05,1.0,3.0
948,0.53571429,0.68181818,0.0,0.0,0.0,1.0,0.0,0.42857143,15.0
949,0.75555556,0.78199052,0.0,0.0,0.7,1.0,0.0,0.55555556,34.0
950,0.75555556,0.76811594,0.0,0.0,0.7,1.0,0.0,0.55555556,34.0
951,0.83333333,0.75,0.09090909,0.0,0.0,1.0,1.496e-05,0.66666667,5.0
952,0.48717949,0.74226804,0.03797468,0.0,0.69230769,1.0,1.382e-05,0.33333333,12.66666667
953,0.76190476,0.66101695,0.43859649,0.28571429,0.14285714,1.0,0.00021374,0.66666667,0.64
954,0.31666667,0.58064516,0.5,0.1875,0.3125,1.0,0.00028443,0.06666667,0.5
955,0.76190476,0.76190476,0.0,0.0,0.42857143,1.0,0.0,0.5,16.0
956,0.25132275,0.30927835,0.10377358,0.03571429,0.78571429,1.0,4.708e-05,0.14814815,4.31818182
957,0.76190476,0.77419355,0.0,0.0,0.28571429,1.0,0.0,0.5,16.0
958,0.86666667,0.86666667,0.21212121,0.0,0.0,1.0,6.982e-05,0.6,1.85714286
959,0.27705628,0.34131737,0.20496894,0.09090909,0.59090909,1.0,8.985e-05,0.14285714,1.93939394
960,0.66666667,0.58333333,0.0,0.0,0.44444444,1.0,0.0,0.5,24.0
961,0.54545455,0.58783784,0.07692308,0.0,0.54545455,1.0,2.721e-05,0.3,6.0
962,0.85714286,0.85365854,0.11111111,0.0,0.625,1.0,4.489e-05,0.71428571,4.0
963,0.76190476,0.66101695,0.0,0.0,0.14285714,1.0,0.0,0.66666667,16.0
964,0.76190476,0.71186441,0.0,0.0,0.14285714,1.0,0.0,0.66666667,16.0
965,0.48484848,0.53289474,0.62790698,0.5,0.41666667,1.0,0.00053879,0.18181818,0.2962963
966,0.56363636,0.72077922,0.16216216,0.09090909,0.54545455,1.0,6.53e-05,0.4,2.58333333
967,0.73333333,0.75,0.12,0.1,0.6,1.0,5.387e-05,0.55555556,3.66666667
968,1.0,1.0,0.33333333,0.25,0.0,1.0,8.976e-05,1.0,1.0
969,0.66666667,0.76595745,0.17647059,0.0,0.14285714,1.0,5.13e-05,0.33333333,2.33333333
970,0.3047619,0.45,0.18987342,0.13333333,0.2,0.86666667,5.988e-05,0.14285714,2.13333333
971,0.89285714,0.88888889,0.09090909,0.0,0.625,1.0,3.741e-05,0.71428571,5.0
972,0.82142857,0.82300885,0.04166667,0.0,0.625,1.0,1.496e-05,0.57142857,11.5
973,0.6969697,0.76363636,0.0,0.0,0.75,1.0,0.0,0.45454545,46.0
