CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
69,1.0,1.0,0.08695652,0.0,1.0,1.0,0.00011451,1.0,5.25
70,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
71,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
72,1.0,1.0,0.05084746,0.0,1.0,1.0,7.517e-05,1.0,9.33333333
73,1.0,1.0,0.06666667,0.0,1.0,1.0,0.00010022,1.0,7.0
74,1.0,1.0,0.14285714,0.0,1.0,1.0,0.0002004,1.0,3.0
75,1.0,1.0,0.08333333,0.0,1.0,1.0,0.00018233,1.0,5.5
76,1.0,1.0,0.16,0.0,1.0,1.0,0.00022903,1.0,2.625
77,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
78,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
79,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
80,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
81,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
82,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
83,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
84,0.57142857,0.72727273,0.0,0.0,0.14285714,1.0,0.0,0.5,12.0
85,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
86,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
87,0.5,0.62790698,0.22222222,0.125,0.125,1.0,0.00020044,0.28571429,1.75
88,0.77777778,0.81696429,0.11392405,0.0,0.8,1.0,0.00018047,0.55555556,3.88888889
89,1.0,1.0,0.21052632,0.0,0.0,1.0,0.00026715,1.0,1.875
90,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00010018,1.0,5.0
91,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00010018,1.0,5.0
92,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00010018,1.0,5.0
93,0.61904762,0.64285714,0.07142857,0.0,0.14285714,1.0,5.726e-05,0.33333333,6.5
94,0.80952381,0.81428571,0.10526316,0.0,0.42857143,1.0,0.00011451,0.5,4.25
95,0.64285714,0.73913043,0.1,0.0,0.25,1.0,0.00010022,0.42857143,4.5
96,0.66666667,0.69230769,0.16666667,0.16666667,0.0,1.0,0.00013357,0.4,2.5
97,1.0,1.0,0.06666667,0.0,1.0,1.0,8.589e-05,1.0,7.0
98,1.0,1.0,0.09677419,0.0,1.0,1.0,0.00015033,1.0,4.66666667
99,0.8,0.84615385,0.2,0.0,0.0,1.0,0.00020036,0.4,2.0
100,0.93333333,0.92307692,0.06666667,0.0,0.0,1.0,6.679e-05,0.8,7.0
101,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
102,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
103,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
104,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
105,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
106,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
107,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
108,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
109,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
110,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
111,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
112,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
113,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
114,1.0,1.0,0.04,0.0,1.0,1.0,6.683e-05,1.0,12.0
115,0.97222222,0.97058824,0.02777778,0.0,1.0,1.0,4.455e-05,0.875,17.5
116,0.5,0.84615385,0.125,0.0,0.0,1.0,0.00010022,0.14285714,3.5
117,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00016697,1.0,3.0
118,1.0,1.0,0.03225806,0.0,1.0,1.0,6.016e-05,1.0,15.0
119,1.0,1.0,0.23076923,0.0,0.0,1.0,0.00024038,1.0,1.66666667
120,0.80555556,0.83928571,0.14705882,0.0,0.77777778,1.0,0.00022276,0.5,2.9
121,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
122,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
123,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
124,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
125,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
126,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
127,0.8,0.84615385,0.14285714,0.0,0.0,1.0,0.00013357,0.4,3.0
128,0.8,0.84615385,0.14285714,0.0,0.0,1.0,0.00013357,0.4,3.0
129,1.0,1.0,0.31034483,0.0,0.0,1.0,0.00036058,1.0,1.11111111
130,1.0,1.0,0.25925926,0.0,0.0,1.0,0.00028045,1.0,1.42857143
131,1.0,1.0,0.11111111,0.0,1.0,1.0,0.00020048,1.0,4.0
132,0.61904762,0.80487805,0.07142857,0.0,0.14285714,1.0,5.726e-05,0.33333333,6.5
